ms_subclass,lot_frontage,lot_area,mas_vnr_area,bedroom_abvgr,kitchen,garage_cars,yr_sold,total_bath,total_sf,porch_sf,has_porch,has_2fl,has_fireplace,has_extrms,ms_subclass^2,ms_subclass lot_frontage,ms_subclass lot_area,ms_subclass mas_vnr_area,ms_subclass bedroom_abvgr,ms_subclass kitchen,ms_subclass garage_cars,ms_subclass yr_sold,ms_subclass total_bath,ms_subclass total_sf,ms_subclass porch_sf,ms_subclass has_porch,ms_subclass has_2fl,ms_subclass has_fireplace,ms_subclass has_extrms,lot_frontage^2,lot_frontage lot_area,lot_frontage mas_vnr_area,lot_frontage bedroom_abvgr,lot_frontage kitchen,lot_frontage garage_cars,lot_frontage yr_sold,lot_frontage total_bath,lot_frontage total_sf,lot_frontage porch_sf,lot_frontage has_porch,lot_frontage has_2fl,lot_frontage has_fireplace,lot_frontage has_extrms,lot_area^2,lot_area mas_vnr_area,lot_area bedroom_abvgr,lot_area kitchen,lot_area garage_cars,lot_area yr_sold,lot_area total_bath,lot_area total_sf,lot_area porch_sf,lot_area has_porch,lot_area has_2fl,lot_area has_fireplace,lot_area has_extrms,mas_vnr_area^2,mas_vnr_area bedroom_abvgr,mas_vnr_area kitchen,mas_vnr_area garage_cars,mas_vnr_area yr_sold,mas_vnr_area total_bath,mas_vnr_area total_sf,mas_vnr_area porch_sf,mas_vnr_area has_porch,mas_vnr_area has_2fl,mas_vnr_area has_fireplace,mas_vnr_area has_extrms,bedroom_abvgr^2,bedroom_abvgr kitchen,bedroom_abvgr garage_cars,bedroom_abvgr yr_sold,bedroom_abvgr total_bath,bedroom_abvgr total_sf,bedroom_abvgr porch_sf,bedroom_abvgr has_porch,bedroom_abvgr has_2fl,bedroom_abvgr has_fireplace,bedroom_abvgr has_extrms,kitchen^2,kitchen garage_cars,kitchen yr_sold,kitchen total_bath,kitchen total_sf,kitchen porch_sf,kitchen has_porch,kitchen has_2fl,kitchen has_fireplace,kitchen has_extrms,garage_cars^2,garage_cars yr_sold,garage_cars total_bath,garage_cars total_sf,garage_cars porch_sf,garage_cars has_porch,garage_cars has_2fl,garage_cars has_fireplace,garage_cars has_extrms,yr_sold^2,yr_sold total_bath,yr_sold total_sf,yr_sold porch_sf,yr_sold has_porch,yr_sold has_2fl,yr_sold has_fireplace,yr_sold has_extrms,total_bath^2,total_bath total_sf,total_bath porch_sf,total_bath has_porch,total_bath has_2fl,total_bath has_fireplace,total_bath has_extrms,total_sf^2,total_sf porch_sf,total_sf has_porch,total_sf has_2fl,total_sf has_fireplace,total_sf has_extrms,porch_sf^2,porch_sf has_porch,porch_sf has_2fl,porch_sf has_fireplace,porch_sf has_extrms,has_porch^2,has_porch has_2fl,has_porch has_fireplace,has_porch has_extrms,has_2fl^2,has_2fl has_fireplace,has_2fl has_extrms,has_fireplace^2,has_fireplace has_extrms,has_extrms^2,lot_shape_IR2,lot_shape_IR3,lot_shape_Reg,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,land_slope_Mod,land_slope_Sev,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,exter_qual_Fa,exter_qual_Gd,exter_qual_TA,foundation_CBlock,foundation_PConc,foundation_Stone,central_air_Y,kitchen_qual_Fa,kitchen_qual_Gd,kitchen_qual_TA,garage_cond_Fa,garage_cond_Gd,garage_cond_Po,garage_cond_TA,paved_drive_P,paved_drive_Y
50.0,50.0,7000.0,0.0,3.0,1.0,2.0,2007.0,1.0,1935.0,30.0,1.0,1.0,0.0,1.0,2500.0,2500.0,350000.0,0.0,150.0,50.0,100.0,100350.0,50.0,96750.0,1500.0,50.0,50.0,0.0,50.0,2500.0,350000.0,0.0,150.0,50.0,100.0,100350.0,50.0,96750.0,1500.0,50.0,50.0,0.0,50.0,49000000.0,0.0,21000.0,7000.0,14000.0,14049000.0,7000.0,13545000.0,210000.0,7000.0,7000.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,6021.0,3.0,5805.0,90.0,3.0,3.0,0.0,3.0,1.0,2.0,2007.0,1.0,1935.0,30.0,1.0,1.0,0.0,1.0,4.0,4014.0,2.0,3870.0,60.0,2.0,2.0,0.0,2.0,4028049.0,2007.0,3883545.0,60210.0,2007.0,2007.0,0.0,2007.0,1.0,1935.0,30.0,1.0,1.0,0.0,1.0,3744225.0,58050.0,1935.0,1935.0,0.0,1935.0,900.0,30.0,30.0,0.0,30.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
20.0,87.0,10367.0,284.0,3.0,1.0,3.0,2009.0,3.0,3482.0,213.0,1.0,0.0,0.0,1.0,400.0,1740.0,207340.0,5680.0,60.0,20.0,60.0,40180.0,60.0,69640.0,4260.0,20.0,0.0,0.0,20.0,7569.0,901929.0,24708.0,261.0,87.0,261.0,174783.0,261.0,302934.0,18531.0,87.0,0.0,0.0,87.0,107474689.0,2944228.0,31101.0,10367.0,31101.0,20827303.0,31101.0,36097894.0,2208171.0,10367.0,0.0,0.0,10367.0,80656.0,852.0,284.0,852.0,570556.0,852.0,988888.0,60492.0,284.0,0.0,0.0,284.0,9.0,3.0,9.0,6027.0,9.0,10446.0,639.0,3.0,0.0,0.0,3.0,1.0,3.0,2009.0,3.0,3482.0,213.0,1.0,0.0,0.0,1.0,9.0,6027.0,9.0,10446.0,639.0,3.0,0.0,0.0,3.0,4036081.0,6027.0,6995338.0,427917.0,2009.0,0.0,0.0,2009.0,9.0,10446.0,639.0,3.0,0.0,0.0,3.0,12124324.0,741666.0,3482.0,0.0,0.0,3482.0,45369.0,213.0,0.0,0.0,213.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
20.0,38.0,15240.0,0.0,3.0,1.0,1.0,2010.0,2.5,2052.0,401.0,1.0,0.0,0.0,0.0,400.0,760.0,304800.0,0.0,60.0,20.0,20.0,40200.0,50.0,41040.0,8020.0,20.0,0.0,0.0,0.0,1444.0,579120.0,0.0,114.0,38.0,38.0,76380.0,95.0,77976.0,15238.0,38.0,0.0,0.0,0.0,232257600.0,0.0,45720.0,15240.0,15240.0,30632400.0,38100.0,31272480.0,6111240.0,15240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,6030.0,7.5,6156.0,1203.0,3.0,0.0,0.0,0.0,1.0,1.0,2010.0,2.5,2052.0,401.0,1.0,0.0,0.0,0.0,1.0,2010.0,2.5,2052.0,401.0,1.0,0.0,0.0,0.0,4040100.0,5025.0,4124520.0,806010.0,2010.0,0.0,0.0,0.0,6.25,5130.0,1002.5,2.5,0.0,0.0,0.0,4210704.0,822852.0,2052.0,0.0,0.0,0.0,160801.0,401.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
20.0,68.0,50271.0,0.0,0.0,1.0,3.0,2006.0,2.5,3684.0,929.0,1.0,0.0,0.0,1.0,400.0,1360.0,1005420.0,0.0,0.0,20.0,60.0,40120.0,50.0,73680.0,18580.0,20.0,0.0,0.0,20.0,4624.0,3418428.0,0.0,0.0,68.0,204.0,136408.0,170.0,250512.0,63172.0,68.0,0.0,0.0,68.0,2527173441.0,0.0,0.0,50271.0,150813.0,100843626.0,125677.5,185198364.0,46701759.0,50271.0,0.0,0.0,50271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2006.0,2.5,3684.0,929.0,1.0,0.0,0.0,1.0,9.0,6018.0,7.5,11052.0,2787.0,3.0,0.0,0.0,3.0,4024036.0,5015.0,7390104.0,1863574.0,2006.0,0.0,0.0,2006.0,6.25,9210.0,2322.5,2.5,0.0,0.0,2.5,13571856.0,3422436.0,3684.0,0.0,0.0,3684.0,863041.0,929.0,0.0,0.0,929.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1
60.0,85.0,13600.0,176.0,3.0,1.0,2.0,2009.0,2.5,2754.0,231.0,1.0,1.0,1.0,1.0,3600.0,5100.0,816000.0,10560.0,180.0,60.0,120.0,120540.0,150.0,165240.0,13860.0,60.0,60.0,60.0,60.0,7225.0,1156000.0,14960.0,255.0,85.0,170.0,170765.0,212.5,234090.0,19635.0,85.0,85.0,85.0,85.0,184960000.0,2393600.0,40800.0,13600.0,27200.0,27322400.0,34000.0,37454400.0,3141600.0,13600.0,13600.0,13600.0,13600.0,30976.0,528.0,176.0,352.0,353584.0,440.0,484704.0,40656.0,176.0,176.0,176.0,176.0,9.0,3.0,6.0,6027.0,7.5,8262.0,693.0,3.0,3.0,3.0,3.0,1.0,2.0,2009.0,2.5,2754.0,231.0,1.0,1.0,1.0,1.0,4.0,4018.0,5.0,5508.0,462.0,2.0,2.0,2.0,2.0,4036081.0,5022.5,5532786.0,464079.0,2009.0,2009.0,2009.0,2009.0,6.25,6885.0,577.5,2.5,2.5,2.5,2.5,7584516.0,636174.0,2754.0,2754.0,2754.0,2754.0,53361.0,231.0,231.0,231.0,231.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
20.0,64.0,6762.0,24.0,2.0,1.0,2.0,2010.0,3.0,2395.0,166.0,1.0,0.0,0.0,1.0,400.0,1280.0,135240.0,480.0,40.0,20.0,40.0,40200.0,60.0,47900.0,3320.0,20.0,0.0,0.0,20.0,4096.0,432768.0,1536.0,128.0,64.0,128.0,128640.0,192.0,153280.0,10624.0,64.0,0.0,0.0,64.0,45724644.0,162288.0,13524.0,6762.0,13524.0,13591620.0,20286.0,16194990.0,1122492.0,6762.0,0.0,0.0,6762.0,576.0,48.0,24.0,48.0,48240.0,72.0,57480.0,3984.0,24.0,0.0,0.0,24.0,4.0,2.0,4.0,4020.0,6.0,4790.0,332.0,2.0,0.0,0.0,2.0,1.0,2.0,2010.0,3.0,2395.0,166.0,1.0,0.0,0.0,1.0,4.0,4020.0,6.0,4790.0,332.0,2.0,0.0,0.0,2.0,4040100.0,6030.0,4813950.0,333660.0,2010.0,0.0,0.0,2010.0,9.0,7185.0,498.0,3.0,0.0,0.0,3.0,5736025.0,397570.0,2395.0,0.0,0.0,2395.0,27556.0,166.0,0.0,0.0,166.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
20.0,63.0,8500.0,106.0,3.0,1.0,2.0,2007.0,2.0,2844.0,252.0,1.0,0.0,0.0,1.0,400.0,1260.0,170000.0,2120.0,60.0,20.0,40.0,40140.0,40.0,56880.0,5040.0,20.0,0.0,0.0,20.0,3969.0,535500.0,6678.0,189.0,63.0,126.0,126441.0,126.0,179172.0,15876.0,63.0,0.0,0.0,63.0,72250000.0,901000.0,25500.0,8500.0,17000.0,17059500.0,17000.0,24174000.0,2142000.0,8500.0,0.0,0.0,8500.0,11236.0,318.0,106.0,212.0,212742.0,212.0,301464.0,26712.0,106.0,0.0,0.0,106.0,9.0,3.0,6.0,6021.0,6.0,8532.0,756.0,3.0,0.0,0.0,3.0,1.0,2.0,2007.0,2.0,2844.0,252.0,1.0,0.0,0.0,1.0,4.0,4014.0,4.0,5688.0,504.0,2.0,0.0,0.0,2.0,4028049.0,4014.0,5707908.0,505764.0,2007.0,0.0,0.0,2007.0,4.0,5688.0,504.0,2.0,0.0,0.0,2.0,8088336.0,716688.0,2844.0,0.0,0.0,2844.0,63504.0,252.0,0.0,0.0,252.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
20.0,67.0,8877.0,0.0,2.0,1.0,2.0,2006.0,1.0,2056.0,0.0,0.0,0.0,0.0,1.0,400.0,1340.0,177540.0,0.0,40.0,20.0,40.0,40120.0,20.0,41120.0,0.0,0.0,0.0,0.0,20.0,4489.0,594759.0,0.0,134.0,67.0,134.0,134402.0,67.0,137752.0,0.0,0.0,0.0,0.0,67.0,78801129.0,0.0,17754.0,8877.0,17754.0,17807262.0,8877.0,18251112.0,0.0,0.0,0.0,0.0,8877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4012.0,2.0,4112.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2006.0,1.0,2056.0,0.0,0.0,0.0,0.0,1.0,4.0,4012.0,2.0,4112.0,0.0,0.0,0.0,0.0,2.0,4024036.0,2006.0,4124336.0,0.0,0.0,0.0,0.0,2006.0,1.0,2056.0,0.0,0.0,0.0,0.0,1.0,4227136.0,0.0,0.0,0.0,0.0,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
20.0,69.0,15611.0,0.0,3.0,1.0,2.0,2008.0,2.5,2252.0,180.0,1.0,0.0,0.0,1.0,400.0,1380.0,312220.0,0.0,60.0,20.0,40.0,40160.0,50.0,45040.0,3600.0,20.0,0.0,0.0,20.0,4761.0,1077159.0,0.0,207.0,69.0,138.0,138552.0,172.5,155388.0,12420.0,69.0,0.0,0.0,69.0,243703321.0,0.0,46833.0,15611.0,31222.0,31346888.0,39027.5,35155972.0,2809980.0,15611.0,0.0,0.0,15611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,6024.0,7.5,6756.0,540.0,3.0,0.0,0.0,3.0,1.0,2.0,2008.0,2.5,2252.0,180.0,1.0,0.0,0.0,1.0,4.0,4016.0,5.0,4504.0,360.0,2.0,0.0,0.0,2.0,4032064.0,5020.0,4522016.0,361440.0,2008.0,0.0,0.0,2008.0,6.25,5630.0,450.0,2.5,0.0,0.0,2.5,5071504.0,405360.0,2252.0,0.0,0.0,2252.0,32400.0,180.0,0.0,0.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
20.0,70.0,13300.0,0.0,2.0,1.0,2.0,2006.0,2.0,2399.0,398.0,1.0,0.0,0.0,1.0,400.0,1400.0,266000.0,0.0,40.0,20.0,40.0,40120.0,40.0,47980.0,7960.0,20.0,0.0,0.0,20.0,4900.0,931000.0,0.0,140.0,70.0,140.0,140420.0,140.0,167930.0,27860.0,70.0,0.0,0.0,70.0,176890000.0,0.0,26600.0,13300.0,26600.0,26679800.0,26600.0,31906700.0,5293400.0,13300.0,0.0,0.0,13300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4012.0,4.0,4798.0,796.0,2.0,0.0,0.0,2.0,1.0,2.0,2006.0,2.0,2399.0,398.0,1.0,0.0,0.0,1.0,4.0,4012.0,4.0,4798.0,796.0,2.0,0.0,0.0,2.0,4024036.0,4012.0,4812394.0,798388.0,2006.0,0.0,0.0,2006.0,4.0,4798.0,796.0,2.0,0.0,0.0,2.0,5755201.0,954802.0,2399.0,0.0,0.0,2399.0,158404.0,398.0,0.0,0.0,398.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
20.0,65.0,6500.0,84.0,3.0,1.0,2.0,2008.0,2.0,2254.0,138.0,1.0,0.0,0.0,1.0,400.0,1300.0,130000.0,1680.0,60.0,20.0,40.0,40160.0,40.0,45080.0,2760.0,20.0,0.0,0.0,20.0,4225.0,422500.0,5460.0,195.0,65.0,130.0,130520.0,130.0,146510.0,8970.0,65.0,0.0,0.0,65.0,42250000.0,546000.0,19500.0,6500.0,13000.0,13052000.0,13000.0,14651000.0,897000.0,6500.0,0.0,0.0,6500.0,7056.0,252.0,84.0,168.0,168672.0,168.0,189336.0,11592.0,84.0,0.0,0.0,84.0,9.0,3.0,6.0,6024.0,6.0,6762.0,414.0,3.0,0.0,0.0,3.0,1.0,2.0,2008.0,2.0,2254.0,138.0,1.0,0.0,0.0,1.0,4.0,4016.0,4.0,4508.0,276.0,2.0,0.0,0.0,2.0,4032064.0,4016.0,4526032.0,277104.0,2008.0,0.0,0.0,2008.0,4.0,4508.0,276.0,2.0,0.0,0.0,2.0,5080516.0,311052.0,2254.0,0.0,0.0,2254.0,19044.0,138.0,0.0,0.0,138.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
50.0,75.0,9525.0,0.0,4.0,1.0,1.0,2006.0,2.0,2849.0,182.0,1.0,1.0,0.0,1.0,2500.0,3750.0,476250.0,0.0,200.0,50.0,50.0,100300.0,100.0,142450.0,9100.0,50.0,50.0,0.0,50.0,5625.0,714375.0,0.0,300.0,75.0,75.0,150450.0,150.0,213675.0,13650.0,75.0,75.0,0.0,75.0,90725625.0,0.0,38100.0,9525.0,9525.0,19107150.0,19050.0,27136725.0,1733550.0,9525.0,9525.0,0.0,9525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,4.0,8024.0,8.0,11396.0,728.0,4.0,4.0,0.0,4.0,1.0,1.0,2006.0,2.0,2849.0,182.0,1.0,1.0,0.0,1.0,1.0,2006.0,2.0,2849.0,182.0,1.0,1.0,0.0,1.0,4024036.0,4012.0,5715094.0,365092.0,2006.0,2006.0,0.0,2006.0,4.0,5698.0,364.0,2.0,2.0,0.0,2.0,8116801.0,518518.0,2849.0,2849.0,0.0,2849.0,33124.0,182.0,182.0,0.0,182.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
20.0,65.0,6993.0,0.0,3.0,1.0,1.0,2006.0,1.0,2148.0,0.0,0.0,0.0,0.0,1.0,400.0,1300.0,139860.0,0.0,60.0,20.0,20.0,40120.0,20.0,42960.0,0.0,0.0,0.0,0.0,20.0,4225.0,454545.0,0.0,195.0,65.0,65.0,130390.0,65.0,139620.0,0.0,0.0,0.0,0.0,65.0,48902049.0,0.0,20979.0,6993.0,6993.0,14027958.0,6993.0,15020964.0,0.0,0.0,0.0,0.0,6993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,6018.0,3.0,6444.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2006.0,1.0,2148.0,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,1.0,2148.0,0.0,0.0,0.0,0.0,1.0,4024036.0,2006.0,4308888.0,0.0,0.0,0.0,0.0,2006.0,1.0,2148.0,0.0,0.0,0.0,0.0,1.0,4613904.0,0.0,0.0,0.0,0.0,2148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
60.0,82.0,9430.0,673.0,3.0,1.0,3.0,2009.0,3.5,3617.0,308.0,1.0,1.0,0.0,1.0,3600.0,4920.0,565800.0,40380.0,180.0,60.0,180.0,120540.0,210.0,217020.0,18480.0,60.0,60.0,0.0,60.0,6724.0,773260.0,55186.0,246.0,82.0,246.0,164738.0,287.0,296594.0,25256.0,82.0,82.0,0.0,82.0,88924900.0,6346390.0,28290.0,9430.0,28290.0,18944870.0,33005.0,34108310.0,2904440.0,9430.0,9430.0,0.0,9430.0,452929.0,2019.0,673.0,2019.0,1352057.0,2355.5,2434241.0,207284.0,673.0,673.0,0.0,673.0,9.0,3.0,9.0,6027.0,10.5,10851.0,924.0,3.0,3.0,0.0,3.0,1.0,3.0,2009.0,3.5,3617.0,308.0,1.0,1.0,0.0,1.0,9.0,6027.0,10.5,10851.0,924.0,3.0,3.0,0.0,3.0,4036081.0,7031.5,7266553.0,618772.0,2009.0,2009.0,0.0,2009.0,12.25,12659.5,1078.0,3.5,3.5,0.0,3.5,13082689.0,1114036.0,3617.0,3617.0,0.0,3617.0,94864.0,308.0,308.0,0.0,308.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
60.0,69.0,11029.0,220.0,4.0,1.0,2.0,2006.0,3.5,3708.0,287.0,1.0,1.0,0.0,1.0,3600.0,4140.0,661740.0,13200.0,240.0,60.0,120.0,120360.0,210.0,222480.0,17220.0,60.0,60.0,0.0,60.0,4761.0,761001.0,15180.0,276.0,69.0,138.0,138414.0,241.5,255852.0,19803.0,69.0,69.0,0.0,69.0,121638841.0,2426380.0,44116.0,11029.0,22058.0,22124174.0,38601.5,40895532.0,3165323.0,11029.0,11029.0,0.0,11029.0,48400.0,880.0,220.0,440.0,441320.0,770.0,815760.0,63140.0,220.0,220.0,0.0,220.0,16.0,4.0,8.0,8024.0,14.0,14832.0,1148.0,4.0,4.0,0.0,4.0,1.0,2.0,2006.0,3.5,3708.0,287.0,1.0,1.0,0.0,1.0,4.0,4012.0,7.0,7416.0,574.0,2.0,2.0,0.0,2.0,4024036.0,7021.0,7438248.0,575722.0,2006.0,2006.0,0.0,2006.0,12.25,12978.0,1004.5,3.5,3.5,0.0,3.5,13749264.0,1064196.0,3708.0,3708.0,0.0,3708.0,82369.0,287.0,287.0,0.0,287.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
